,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_eta,param_gamma,param_max_delta_step,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5904,0.18682622909545898,0.012025487419549586,0.0,0.0,1,1,0.2,0,2,7,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5410,0.19052433967590332,0.011921652926077851,0.0006651878356933594,0.00047035919193497323,1,0.9,0.3,0,2,6,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9848484848484849,0.9547738693467337,0.021189092653188288,4294
4752,0.16391420364379883,0.0073635601970353185,0.0,0.0,1,0.8,0.3,1,2,5,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5419,0.20015915234883627,0.008618324827533245,0.0006654262542724609,0.0004705275073815209,1,0.9,0.3,0,2,7,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9848484848484849,0.9547738693467337,0.021189092653188288,4294
4649,0.1510039965311686,0.007363672588631347,0.005207220713297526,0.007364122155015463,1,0.8,0.3,0,1,5,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5687,0.14058947563171387,0.0,0.0,0.0,1,0.9,0.4,1,0,6,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
6180,0.13323895136515299,1.5734823444067105e-06,0.005206584930419922,0.007363223022247231,1,1,0.3,1,0,7,3,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6171,0.13960504531860352,0.0073640665773827794,0.0,0.0,1,1,0.3,1,0,6,3,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6162,0.13879776000976562,0.008085151276110595,0.005207379659016927,0.007364346938207522,1,1,0.3,1,0,5,3,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5841,0.1717356046040853,0.007363784980227376,0.0,0.0,1,1,0.2,0,0,6,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6155,0.14101115862528482,0.01266768818794088,0.0,0.0,1,1,0.3,0,2,7,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
5459,0.1640469233194987,0.007919482598628026,0.0,0.0,1,0.9,0.3,1,1,5,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6147,0.17183446884155273,2.3602235166100658e-06,0.0,0.0,1,1,0.3,0,2,7,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6138,0.16623171170552573,4.49566384116203e-07,0.0,0.0,1,1,0.3,0,2,6,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6137,0.1438282330830892,0.007731942276491987,0.0,0.0,1,1,0.3,0,2,5,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
5158,0.166746457417806,0.014197499857501093,0.0,0.0,1,0.9,0.2,0,2,5,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9848484848484849,0.9547738693467337,0.021189092653188288,4294
4770,0.15733997027079263,0.012755131065673537,0.0,0.0,1,0.8,0.3,1,2,7,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
4849,0.13655877113342285,0.007363897382115675,0.0,0.0,1,0.8,0.3,2,2,6,3,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6129,0.17437171936035156,0.013652991902192426,0.0,0.0,1,1,0.3,0,2,5,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5453,0.13667766253153482,0.006952654736906677,0.0,0.0,1,0.9,0.3,1,0,7,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
6146,0.13672828674316406,0.006939641880898249,0.0,0.0,1,1,0.3,0,2,6,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
4937,0.14824477831522623,0.010827581578246691,0.0,0.0,1,0.8,0.4,0,2,7,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 1}",0.9477611940298507,0.9393939393939394,0.9772727272727273,0.9547738693467337,0.01621398932730357,4294
5153,0.1614530881245931,0.007343977129704889,0.0,0.0,1,0.9,0.2,0,1,7,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.946969696969697,0.9621212121212122,0.9547738693467337,0.006178343044605629,4294
4941,0.15314594904581705,0.014726727095857308,0.0,0.0,1,0.8,0.4,1,0,5,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5466,0.13860487937927246,0.007365583245763841,0.005208253860473633,0.007365583245763841,1,0.9,0.3,1,1,6,2,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
4955,0.14307204882303873,0.0017534212896492206,0.0,0.0,1,0.8,0.4,1,0,6,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
6245,0.1622284253438314,0.00819736370966797,0.000997304916381836,1.215700987241932e-06,1,1,0.3,2,0,5,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 1}",0.9477611940298507,0.9393939393939394,0.9772727272727273,0.9547738693467337,0.01621398932730357,4294
5662,0.20875072479248047,0.00861747870460285,0.0009966691335042317,6.836513890459241e-07,1,0.9,0.4,0,2,7,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9848484848484849,0.9547738693467337,0.021189092653188288,4294
4840,0.14058979352315268,1.1239159602905075e-07,0.0,0.0,1,0.8,0.3,2,2,5,3,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6234,0.15726701418558756,0.006930120677026138,0.000998099644978841,6.25769923052137e-07,1,1,0.3,1,2,7,3,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6225,0.15398629506429037,0.007104731629628286,0.0009982585906982422,5.150429962800233e-07,1,1,0.3,1,2,6,3,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5684,0.1486372152964274,0.007136810825295337,0.0,0.0,1,0.9,0.4,1,0,6,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
4640,0.1510020891825358,0.0073635040173198356,0.0,0.0,1,0.8,0.3,0,0,7,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 1}",0.9477611940298507,0.9393939393939394,0.9772727272727273,0.9547738693467337,0.01621398932730357,4294
5135,0.16605806350708008,0.013718553657521693,0.005207220713297526,0.007364122155015463,1,0.9,0.2,0,1,5,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.946969696969697,0.9621212121212122,0.9547738693467337,0.006178343044605629,4294
6216,0.13538106282552084,0.007363616408915619,0.0,0.0,1,1,0.3,1,2,5,3,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5675,0.15801397959391275,0.004485464535365114,0.0,0.0,1,0.9,0.4,1,0,5,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5678,0.13776548703511557,0.0037703517482940694,0.00556643803914388,0.007179789086651325,1,0.9,0.4,1,0,5,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
5144,0.16143035888671875,0.007362781911391476,0.0,0.0,1,0.9,0.2,0,1,6,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.946969696969697,0.9621212121212122,0.9547738693467337,0.006178343044605629,4294
4946,0.1499945322672526,0.007362436281075027,0.0052060286204020185,0.007362436281075027,1,0.8,0.4,1,0,5,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
4775,0.15620946884155273,0.0,0.0,0.0,1,0.8,0.3,1,2,7,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
4950,0.15657194455464682,0.007364291144429844,0.0,0.0,1,0.8,0.4,1,0,6,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5653,0.22105582555135092,0.013229744400206989,0.0003325939178466797,0.0004703588293815774,1,0.9,0.4,0,2,6,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9848484848484849,0.9547738693467337,0.021189092653188288,4294
5693,0.16206598281860352,1.0115243642614567e-06,0.0,0.0,1,0.9,0.4,1,0,7,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5696,0.133071502049764,1.9106571324938627e-06,0.0,0.0,1,0.9,0.4,1,0,7,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
6075,0.15929079055786133,0.007364571814021534,0.0,0.0,1,1,0.3,0,0,5,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6074,0.15276273091634116,0.01521664101215698,0.0,0.0,1,1,0.2,2,2,7,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 1}",0.9477611940298507,0.9393939393939394,0.9772727272727273,0.9547738693467337,0.01621398932730357,4294
5189,0.1561722755432129,0.007450888467149891,0.0,0.0,1,0.9,0.2,1,0,5,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5709,0.1556243101755778,0.007751198811739514,0.0,0.0,1,0.9,0.4,1,1,6,2,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6065,0.1544036070505778,0.007364684136150743,0.0,0.0,1,1,0.2,2,2,6,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 1}",0.9477611940298507,0.9393939393939394,0.9772727272727273,0.9547738693467337,0.01621398932730357,4294
4858,0.13873672485351562,0.0073649092074860876,0.005208651224772136,0.007366145203743986,1,0.8,0.3,2,2,7,3,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6056,0.1496568520863851,0.013592988711155182,0.0,0.0,1,1,0.2,2,2,5,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 1}",0.9477611940298507,0.9393939393939394,0.9772727272727273,0.9547738693467337,0.01621398932730357,4294
5432,0.19614307085673013,0.0077394036776221664,0.0009966691335042317,5.619579801452537e-07,1,0.9,0.3,1,0,5,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
4757,0.15978384017944336,0.0073649092074860876,0.0,0.0,1,0.8,0.3,1,2,5,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
5711,0.16655635833740234,0.012713303615821589,0.0,0.0,1,0.9,0.4,1,1,6,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
4667,0.15621050198872885,0.012755033727611083,0.0,0.0,1,0.8,0.3,0,1,7,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5718,0.14454269409179688,0.007905812508007553,0.0,0.0,1,0.9,0.4,1,1,7,2,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5198,0.15539153416951498,0.01500884519950548,0.0,0.0,1,0.9,0.2,1,0,6,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
4928,0.15620962778727213,0.012754644390216249,0.0,0.0,1,0.8,0.4,0,2,6,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9477611940298507,0.9393939393939394,0.9772727272727273,0.9547738693467337,0.01621398932730357,4294
5720,0.16695078214009604,0.000217028171932097,0.0,0.0,1,0.9,0.4,1,1,7,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5201,0.13959646224975586,0.008156764513789268,0.0,0.0,1,0.9,0.2,1,0,6,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
5192,0.14493918418884277,0.007365751833800989,0.0,0.0,1,0.9,0.2,1,0,5,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
5450,0.15470377604166666,0.007363335424136316,0.0,0.0,1,0.9,0.3,1,0,7,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
6083,0.13892189661661783,0.007877808738987802,0.005207538604736328,0.007364571721399579,1,1,0.3,0,0,5,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
6092,0.13975024223327637,0.0073649088961876665,0.0,0.0,1,1,0.3,0,0,6,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
6120,0.185013214747111,0.007919531392266524,0.0052076975504557295,0.0073647965045916365,1,1,0.3,0,1,7,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5167,0.18111697832743326,0.01275532579304739,0.0,0.0,1,0.9,0.2,0,2,6,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9848484848484849,0.9547738693467337,0.021189092653188288,4294
4766,0.15100224812825522,0.007363953573410778,0.0,0.0,1,0.8,0.3,1,2,6,2,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
6111,0.17251976331075033,0.015190621853012261,0.0052073001861572266,0.007364234546611492,1,1,0.3,0,1,6,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5700,0.1497338612874349,0.0009128445429479502,0.0,0.0,1,0.9,0.4,1,1,5,2,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9696969696969697,0.9547738693467337,0.012344202016185088,4294
5444,0.15784780184427896,0.0012437940626381521,0.0,0.0,1,0.9,0.3,1,0,6,3,1,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 1}",0.9626865671641791,0.9393939393939394,0.9621212121212122,0.9547738693467337,0.010836755418335352,4294
5176,0.17206525802612305,0.000918384549848337,0.00033601125081380207,0.00047519166801082664,1,0.9,0.2,0,2,7,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.9, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9848484848484849,0.9547738693467337,0.021189092653188288,4294
